speeker,date,title,Average sentence length,Average word lengt,Diffaculty Index,Percentage of 'We'
Huckabee,2008-01-03,Iowa,17.790697674418606,4.11437908496732,1.2046109510086456,1.3725490196078431
Huckabee,2008-01-08,Remarks Following the New Hampshire Primary,19.5,4.065018315018315,1.2608695652173914,1.5567765567765568
Huckabee,2008-01-15,Michigan,18.661290322580644,4.146067415730337,1.1465677179962894,1.382886776145203
Huckabee,2008-01-19,Remarks Following the South Carolina Primary,17.894736842105264,4.040588235294118,1.1992238033635187,1.7058823529411766
Huckabee,2008-01-29,Florida,19.661016949152543,4.084482758620689,1.2179732313575526,1.896551724137931
Huckabee,2008-02-05,"Remarks Following the ""Super Tuesday"" Primaries and Caucuses",17.949367088607595,4.119887165021156,1.1882716049382716,1.4809590973201692
Huckabee,2008-02-09,Remarks to the Conservative Political Action Conference,17.833333333333332,4.214953271028038,1.183673469387755,0.0
Huckabee,2008-03-04,Vermont,20.89090909090909,4.073542210617928,1.24853228962818,1.4795474325500435
Huckabee,2008-09-03,Address at the Republican National Convention in Saint Paul,15.710280373831775,4.152885187388459,1.5278195488721804,0.7733491969066032
